vol,kod_kawasan,negeri,kawasan,uid,new_id,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remark
15,P193,Sarawak,Santubong,3603,235,YB Dato' Sri Hajah,Nancy binti Shukri,1961,female,bumiputera,GPS,"Menteri Pembangunan Wanita, Keluarga dan Masyarakat",,https://www.parlimen.gov.my/images/webuser/ahli/2022/santubong.jpg,
15,P194,Sarawak,Petra Jaya,5155,552,YAB Dato' Sri Haji,Fadillah bin Haji Yusof,1962,male,bumiputera,GPS,Timbalan Perdana Menteri dan Menteri Peralihan Tenaga dan Transformasi Air,Timbalan Ketua Majlis,https://www.parlimen.gov.my/images/webuser/ahli/2022/P194.jpg,
15,P195,Sarawak,Bandar Kuching,4367,406,YB Dr.,Kelvin Yii Lee Wuen,1986,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P195.png,
15,P196,Sarawak,Stampin,2874,69,YB Tuan,Chong Chieng Jen,1971,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P196.png,
15,P197,Sarawak,Kota Samarahan,5160,553,YB Datuk Hajah,Rubiah binti Wang,1968,female,bumiputera,GPS,Timbalan Menteri Kemajuan Desa dan Wilayah,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P197.jpg,
15,P198,Sarawak,Puncak Borneo,5162,554,YB Datuk,Willie anak Mongin,1975,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P198.jpg,
15,P199,Sarawak,Serian,5166,555,YB Dato' Sri Dr.,Richard Riot anak Jaem,1951,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P199.jpg,
15,P200,Sarawak,Batang Sadong,5169,556,YB Puan,Rodiyah binti Sapiee,1978,female,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P200.jpg,
15,P201,Sarawak,Batang Lupar,5171,557,YB Tuan,Mohamad Shafizan Haji Kepli,1985,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P201.jpg,
15,P202,Sarawak,Sri Aman,5173,558,YB Dato' Sri,Doris Sophia anak Brodi,1960,female,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P202 Doris.jpg,
15,P203,Sarawak,Lubok Antu,5179,559,YB Tuan,Roy Angau anak Gingkoi,1979,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P203.jpg,
15,P204,Sarawak,Betong,5183,560,YB Dr.,Richard Rapu @ Aman anak Begri,1964,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P204.jpg,
15,P205,Sarawak,Saratok,5185,561,YB Datuk,Ali anak Biju,1968,male,bumiputera,PN,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P205.png,
15,P206,Sarawak,Tanjong Manis,5187,562,YB Tuan Ir. Haji,Yusuf bin Abd Wahab,1964,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P206.jpg,
15,P207,Sarawak,Igan,4388,410,YB Tuan Haji,Ahmad Johnie bin Zawawi,1962,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P207.jpg,
15,P208,Sarawak,Sarikei,4390,411,YB Dato' Sri,Huang Tiong Sii,1969,male,chinese,GPS,Timbalan Menteri Sumber Asli dan Kelestarian Alam,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P208.jpg,
15,P209,Sarawak,Julau,3956,331,YB Datuk,Larry Soon @ Larry Sng Wei Shien,1979,male,chinese,PBM,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P209.jpg,
15,P210,Sarawak,Kanowit,3265,94,YB Datuk,Aaron Ago anak Dagang,1959,male,bumiputera,GPS,Menteri Perpaduan Negara,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P210.png,
15,P211,Sarawak,Lanang,3967,334,YB Puan,Alice Lau Kiong Yieng,1981,female,chinese,PH,,Timbalan Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2022/YB Lanang.JPG,
15,P212,Sarawak,Sibu,3969,335,YB Tuan,Oscar Ling Chai Yew,1977,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P212.jpg,
15,P213,Sarawak,Mukah,4397,412,YB Dato Hajjah,Hanifah Hajar Taib,1972,female,bumiputera,GPS,Timbalan Menteri Ekonomi,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P213.jpg,
15,P214,Sarawak,Selangau,5203,563,YB Tuan,Edwin anak Banta,1965,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P214.jpg,
15,P215,Sarawak,Kapit,2903,71,YB Dato Sri,Alexander Nanta Linggi,1958,male,bumiputera,GPS,Menteri Kerja Raya,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P215.jpg,
15,P216,Sarawak,Hulu Rajang,1958,23,YB Datuk,Ugak anak Kumbong,1962,male,bumiputera,GPS,Timbalan Menteri Digital,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P216.jpg,
15,P217,Sarawak,Bintulu,3273,96,YB Dato Sri,Tiong King Sing,1961,male,chinese,GPS,"Menteri Pelancongan, Seni dan Budaya",,https://www.parlimen.gov.my/images/webuser/ahli/2022/P217.png,
15,P218,Sarawak,Sibuti,4403,413,YB Dato,Lukanisman bin Awang Sauni,1982,male,bumiputera,GPS,Timbalan Menteri Kesihatan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P218.jpg,
15,P219,Sarawak,Miri,5212,564,YB Tuan,Chiew Choon Man,1991,male,chinese,PH,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P219.jpg,
15,P220,Sarawak,Baram,3978,337,YB Dato,Anyi Ngau,1958,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P220.jpg,
15,P221,Sarawak,Limbang,3627,245,YB Datuk Haji,Hasbi bin Haji Habibollah,1963,male,bumiputera,GPS,Timbalan Menteri Pengangkutan,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P221.jpg,
15,P222,Sarawak,Lawas,2912,72,YB Dato,Henry Sum Agong,1946,male,bumiputera,GPS,,,https://www.parlimen.gov.my/images/webuser/ahli/2022/P222.jpg,
15,,,,3304,107,YB Tan Sri Dato' (Dr.),Johari bin Abdul,1955,male,bumiputera,,,Yang di-Pertua Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2022/ypdr.jpg,
15,,,,9999993,570,Dr.,Nizam Mydin bin Bacha Mydin,1975,male,bumiputera,,,Setiausaha Dewan Rakyat,https://www.parlimen.gov.my/images/webuser/ahli/2022/Dr Nizam v2.jpg,
