vol,kod_kawasan,negeri,kawasan,gelaran,nama,tahun_lahir,jantina,kumpulan_etnik,parti,jawatan_kabinet,jawatan_parlimen,gambar,remarks,id
10,P012,Kedah,Yan,Tuan,Nasharudin Bin Mat Isa,,male,bumiputera,BA - PAS,,,,,653
11,P103,Selangor,Puchong,Tuan,Lau Yeng Peng,,male,chinese,BN - Gerakan,,,,,435
10,P020,Kelantan,Pengkalan Chepa,Tuan Haji,Nik Mohd. Amar Bin Haji Nik Abdullah,,male,bumiputera,BA - PAS,,,,,676
10,P153,Sabah,Papar,Datuk,Osu Bin Haji Sukam,,male,bumiputera,BN - UMNO,,,,,696
10,P179,Sarawak,Saratok,Datuk,Peter Tinggom Anak Kamarau,,male,bumiputera,BN - SNAP,,,,,716
10,P152,Sabah,Penampang,Tuan,Philip Benedict Lasimbang,,male,bumiputera,BN - UPKO,,,,,717
10,P163,Sabah,Silam,Datuk,Railey Bin Haji Jeffrey,,male,bumiputera,BN - UMNO,,,,,733
10,P053,Perak,Larut,Raja Datuk,Ahmad Zainuddin Bin Raja Haji Omar,,male,bumiputera,BN - UMNO,,,,,118
10,P021,Kelantan,Kota Baharu,Tuan,Ramli Bin Ibrahim,,male,bumiputera,BA - KeADILan,,,,,742
10,P032,Kelantan,Gua Musang,Tengku,Razaleigh Bin Hamzah,,male,bumiputera,BN - UMNO,,,,,748
10,P173,Sarawak,Serian,Tuan,Richard Riot anak Jaem,,male,bumiputera,BN - SUPP,,,,,754
10,P185,Sarawak,Sibu,Tuan,Robert Lau Hoi Chew,,male,chinese,BN - SUPP,,,,,756
10,P159,Sabah,Beluran,Tuan,Ronald Kiandee,,male,bumiputera,BN - UMNO,,,,,759
10,P131,Johor,Parit Sulung,Datuk,Ruhanie Bin Haji Ahmad,,male,bumiputera,BN - UMNO,,,,,763
10,P027,Kelantan,Tanah Merah,Tuan,Saupi Bin Daud,,male,bumiputera,BA - KeADILan,,,,,790
10,P102,Selangor,Sepang,Puan,Seripah Noli Binti Syed Hussin,,female,bumiputera,BN - UMNO,,,,,797
10,P013,Kedah,Sik,Prof. Dato' Haji,Shahnon Bin Ahmad,,male,bumiputera,BA - PAS,,,,,804
10,P115,Negeri Sembilan,Tampin,Tuan,Shaziman Bin Abu Mansor,,male,bumiputera,BN - UMNO,,,,,811
10,P165,Sabah,Tawau,Tuan,Shim Paw Fatt,,male,chinese,BN - SAPP,,,,,812
10,P135,Johor,Batu Pahat,Tuan,Siam Bin Kasrin,,male,bumiputera,BN - UMNO,,,,,813
10,P169,Sarawak,Bandar Kuching,Datuk,Song Swee Guan,,male,chinese,BN - SUPP,,,,,824
10,P145,WP Labuan,Labuan,Datuk,Suhaili Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,829
10,P174,Sarawak,Batang Sadong,Puan,Sukinam Domo,,female,bumiputera,BN - PBB,,,,,831
10,P168,Sarawak,Petra Jaya,Datuk Seri Amar Dr Haji,Sulaiman Bin Haji Daud,,male,bumiputera,BN - PBB,,,,,834
10,P036,Terengganu,Kuala Terengganu,Dr,Syed Azman Bin Syed Ahmad Nawawi,,male,bumiputera,BA - PAS,,,,,841
10,P016,Kedah,Baling,Tuan,Taib Azzamudden Bin Md. Taib,,male,bumiputera,BA - PAS,,,,,854
10,P111,WP Kuala Lumpur,Cheras,Tuan,Tan Kok Wai,,male,chinese,BA - DAP,,,,,866
10,P103,WP Kuala Lumpur,Kepong,Dr,Tan Seng Giaw,,male,chinese,BA - DAP,,,,,870
10,P100,Selangor,Klang,Dr.,Tan Yee Kew,,male,chinese,BN - MCA,,,,,876
10,P110,WP Kuala Lumpur,Seputeh,Puan,Teresa Kok Suh Sim,,female,chinese,BA - DAP,,,,,883
10,P061,Perak,Ipoh Timur,Tuan,Thong Fah Chong,,male,chinese,BN - MCA,,,,,887
10,P067,Perak,Gopeng,Dato' Dr,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893
10,P190,Sarawak,Bintulu,Datuk,Tiong King Sing,,male,chinese,BN - SPDP,,,,,896
10,P184,Sarawak,Lanang,Tuan,Tiong Thai King,,male,chinese,BN - SUPP,,,,,897
10,P044,Pulau Pinang,Permatang Pauh,Datin Seri Dr.,Wan Azizah Binti Wan Ismail,,female,bumiputera,BA - KeADILan,,,,,920
10,P175,Sarawak,Batang Lupar,Tuan Haji,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,,,,926
10,P025,Kelantan,Bachok,Tuan,Wan Nik Bin Wan Yusoff,,male,bumiputera,BA - PAS,,,,,930
10,P096,Selangor,Serdang,Dato',Yap Pian Hon,,male,chinese,BN - MCA,,,,,955
10,P151,Sabah,Tanjong Aru,Dr,Yee Moh Chai,,male,chinese,PBS,,,,,957
10,P150,Sabah,Gaya,Datuk,Yong Teck Lee,,male,chinese,BN - SAPP,,,,disqualified,969
10,P155,Sabah,Sipitang,Datuk Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,BN - UMNO,,,,,974
10,P091,Selangor,Gombak,Datin Paduka Hajah,Zaleha Binti Ismail,,female,bumiputera,BN - UMNO,,,,,991
10,P007,Kedah,Padang Terap,Prof.,Madya Zawawi Bin Haji Ahmad,,male,bumiputera,BA - PAS,,,,,497
10,P105,WP Kuala Lumpur,Wangsa Maju,Dato',Zulhasnan Bin Rafique,,male,bumiputera,BN - UMNO,,,,,993
10,P011,Kedah,Pendang,Dato',Othman bin Abdul,,male,bumiputera,BA - PAS,,,,,697
10,P150,Sabah,Gaya,Tuan,Liew Tek Chan,,male,chinese,BN - SAPP,,,,,455
10,P119,Negeri Sembilan,Telok Kemang,Tuan,S.Sothinathan,,male,indian,BN - MIC,,,,,773
11,,,,Tun Dato Seri Dr.,Mohamed Zahir Bin Haji Ismail,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,resign,576
11,P073,Perak,Pasir Salak,Tan Sri Dato' Seri DiRaja (Dr.),Ramli Bin Ngah Talib,,male,bumiputera,,,Yang Dipertua Dewan Rakyat,,,743
11,P041,Pulau Pinang,Kepala Batas,Y.A.B. Dato' Seri,Abdullah Bin Haji Ahmad Badawi,,male,bumiputera,BN - UMNO,Perdana Menteri,,,,75
11,P085,Pahang,Pekan,Y.A.B. Dato' Sri Haji,Mohd. Najib Bin Tun Haji Abdul Razak,,male,bumiputera,BN - UMNO,Timbalan Perdana Menteri,,,,587
11,P165,Johor,Tanjong Piai,Dato' Seri,Ong Ka Ting,,male,chinese,BN - MCA,,,,,686
11,P062,Perak,Sungai Siput,Dato' Seri,S. Samy Vellu,,male,indian,BN - MIC,,,,,768
9,P104,WP Kuala Lumpur,Batu,Datuk,Joseph Chong Chek Ah,,male,chinese,BN - Gerakan > BEBAS,,,,,382
11,P179,Sabah,Ranau,Tan Sri Datuk Seri Panglima,Bernard Giluk Dompok,,male,bumiputera,BN - UPKO,,,,,170
11,P067,Perak,Kuala Kangsar,Dato' Seri,Rafidah Binti Aziz,,female,bumiputera,BN - UMNO,,,,,728
11,P156,Johor,Kota Tinggi,Datuk Seri Panglima,Syed Hamid Bin Syed Jaafar Albar,,male,bumiputera,BN - UMNO,,,,,843
11,P143,Johor,Pagoh,Tan Sri Dato' Haji,Muhyiddin Bin Haji Mohd. Yassin,,male,bumiputera,BN - UMNO,,,,,642
11,P135,Melaka,Alor Gajah,Datuk Seri Dr,Fong Chan Onn,,male,chinese,BN - MCA,,,,,257
11,P061,Perak,Padang Rengas,Dato' Seri Haji,Mohamed. Nazri Bin Tan Sri Abdul Aziz,,male,bumiputera,BN - UMNO,,,,,577
11,P001,Perlis,Padang Besar,Dato' Seri Haji,Azmi Bin Khalid,,male,bumiputera,BN - UMNO,,,,,159
11,P153,Johor,Sembrong,Dato' Sri,Hishamuddin Bin Tun Hussein,,male,bumiputera,BN - UMNO,,,,,319
11,P126,Negeri Sembilan,Jelebu,Datuk Seri Utama Dr.,Rais Bin Yatim,,male,bumiputera,BN - UMNO,,,,,735
11,P121,WP Kuala Lumpur,Lembah Pantai,Dato' Sri,Shahrizat Binti Abdul Jalil,,female,bumiputera,BN - UMNO,,,,,806
11,P091,Pahang,Rompin,Dato' Sri Dr. Haji,Jamaluddin Bin Dato' Mohd. Jarjis,,male,bumiputera,BN - UMNO,,,,,362
11,P097,Selangor,Selayang,Dato' Sri,Chan Kong Choy,,male,chinese,BN - MCA,,,,,186
11,,,,Senator Tan Sri,Nor Mohamed Bin Yakcop (Dilantik),,male,bumiputera,,,,,,679
11,P217,Sarawak,Miri,Datuk,Peter Chin Fah Kui,,male,chinese,BN - SUPP,,,,,712
11,P189,Sabah,Semporna,Datuk,Mohd. Shafie Bin Haji Apdal,,male,bumiputera,BN - UMNO,,,,,589
11,P108,Selangor,Shah Alam,Dato' Seri,Abdul Aziz Bin Shamsudin,,male,bumiputera,BN - UMNO,,,,,15
11,P159,Johor,Pasir Gudang,Dato' Seri,Mohamed Khaled Bin Haji Nordin,,male,bumiputera,BN - UMNO,,,,,556
11,P030,Kelantan,Jeli,Dato',Mustapa Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,649
11,P002,Perlis,Kangar,Dato' Seri,Mohd. Radzi Bin Sheikh Ahmad,,male,bumiputera,BN - UMNO,,,,,610
11,P168,Sabah,Kota Marudu,Datuk Dr.,Maximus Johnity Ongkili,,male,bumiputera,BN - PBS,,,,,519
11,P142,Johor,Labis,Datuk Dr.,Chua Soi Lek,,male,chinese,BN - MCA,,,,,224
11,P157,Johor,Pengerang,Datuk,Azalina Binti Dato' Othman Said,,female,bumiputera,BN - UMNO,,,,,154
11,P033,Terengganu,Besut,Datuk Dr.,Abdullah Bin Md. Zain,,male,bumiputera,BN - UMNO,,,,,79
11,P014,Kedah,Merbok,Datuk,Zainudin Bin Maidin,,male,bumiputera,BN - UMNO,,,,,986
11,P118,WP Kuala Lumpur,Setiawangsa,Dato' Haji,Zulhasnan Bin Rafique,,male,bumiputera,BN - UMNO,,,,,993
11,P125,WP Putrajaya,Putrajaya,Datuk Seri Tengku,Adnan Bin Tengku Mansor,,male,bumiputera,BN - UMNO,,,,,96
11,,,,Senator Dato Sri,Mohd. Effendi Bin Norwawi (Dilantik),,male,bumiputera,,,,,,602
11,P018,Kedah,Kulim Bandar Baharu,Dato' Seri,Abdul Kadir Bin Haji Sheikh Fadzir,,male,bumiputera,BN - UMNO,,,,,34
11,P127,Negeri Sembilan,Jempol,Tan Sri,Mohd. Isa Bin Abdul Samad,,male,bumiputera,BN - UMNO,,,,,604
11,P112,Selangor,Kuala Langat (Sehingga 14 Februari 2006),Dato' Sri Dr. Haji,Shafie Bin Haji Mohd. Salleh,,male,bumiputera,BN - UMNO,,,,,802
11,P200,Sarawak,Batang Sadong,Dato' Sri Haji,Adenan Bin Satem,,male,bumiputera,BN - PBB,,,,,94
11,P212,Sarawak,Mukah,Datuk Dr.,Leo Michael Toyad,,male,bumiputera,BN - PBB,,,,,448
11,P163,Johor,Kulai,Datuk,Lim Si Cheng,,male,chinese,BN - MCA,,Timbalan Yang di-Pertua,,,474
11,P178,Sabah,Sipitang,Datuk Dr. Haji,Yusof Bin Haji Yacob,,male,bumiputera,BN - UMNO,,Timbalan Yang di-Pertua,,,974
11,P060,Perak,Taiping,Datuk,M. Kayveas,,male,indian,BN - PPP,,,,,489
11,P204,Sarawak,Betong,Datuk,Douglas Uggah Embas,,male,bumiputera,BN - PBB,,,,,237
11,P124,WP Kuala Lumpur,Bandar Tun Razak,Datuk,Tan Chai Ho,,male,chinese,BN - MCA,,,,,859
11,P094,Selangor,Hulu Selangor,Dato',G. Palanivel,,male,indian,BN - MIC,,,,,266
11,P100,Selangor,Pandan,Datuk Ir.,Ong Tee Keat,,male,chinese,BN - MCA,,,,,689
11,P042,Pulau Pinang,Tasek Gelugor,Dato' Seri Haji,Mohd. Shariff Bin Omar,,male,bumiputera,BN - UMNO,,,,,617
11,P058,Perak,Bagan Serai,Dato',Zainal Abidin Bin Zin,,male,bumiputera,BN - UMNO,,,,,983
11,P081,Pahang,Jerantut,Dato' Seri Tengku,Azlan Ibni Almarhum Sultan Abu Bakar,,male,bumiputera,BN - UMNO,,,,,158
11,P176,Sabah,Kimanis,Datuk,Anifah Bin Aman @ Haniff Amman,,male,bumiputera,BN - UMNO,,,,,139
11,P192,Sarawak,Mas Gading,Datuk Dr.,Tekhee @ Tiki Ak Lafe,,male,bumiputera,BN - SPDP,,,,,877
11,P080,Pahang,Raub,Dato' Dr.,Ng Yen Yen,,female,chinese,BN - MCA,,,,,665
11,P154,Johor,Mersing,Datuk Haji Dr.,Abdul Latiff Bin Ahmad,,male,bumiputera,BN - UMNO,,,,,39
11,P128,Negeri Sembilan,Seremban,Dato',Hon Choon Kim,,male,chinese,BN - MCA,,,,,322
11,P105,Selangor,P.J. Selatan,Dato',Donald Lim Siang Chai,,male,chinese,BN - MCA,,,,,235
11,P083,Pahang,Kuantan,Dato',Fu Ah Kiow,,male,chinese,BN - MCA,,,,,263
11,P095,Selangor,Tanjung Karang,Dato' Haji,Noh Bin Haji Omar,,male,bumiputera,BN - UMNO,,,,,677
11,P055,Perak,Lenggong,Dato',Khansiyah @ Khamsiyah Binti Yeop,,female,bumiputera,BN - UMNO,,,,,418
5,P075,Selangor,Ulu Selangor,Dato',Michael Chen Wing Sum,,male,chinese,BN - MCA > BN - Gerakan,,,,,525
11,P132,Negeri Sembilan,Telok Kemang,Dato',S. Sothinathan,,male,indian,BN - MIC,,,,,769
11,P072,Perak,Tapah,Dato',Veerasingam A/L Suppiah,,male,indian,BN - MIC,,,,,910
11,P052,Pulau Pinang,Bayan Baru,Dato',Wong Kam Hoong,,male,chinese,BN - MCA,,,,,943
11,P063,Perak,Tambun,Dato' Haji,Ahmad Husni Bin Mohamad Hanadzlah,,male,bumiputera,BN - UMNO,,,,,109
11,P075,Perak,Bagan Datok,Datuk,Ahmad Zahid Bin Hamidi,,male,bumiputera,BN - UMNO,,,,,117
11,P211,Sarawak,Sibu,Datuk,Robert Lau Hoi Chew,,male,chinese,BN - SUPP,,,,,756
11,P208,Sarawak,Julau,Dato',Joseph Salang Ak. Gandum,,male,bumiputera,BN - PRS,,,,,385
11,P074,Perak,Lumut,Dato',Kong Cho Ha,,male,chinese,BN - MCA,,,,,426
3,P037,Pulau Pinang,Dato Kramat,Tuan,V. David,,male,indian,Gerakan,,,,,904
11,P113,Selangor,Sepang,Dato' Ir.,Mohd. Zin Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,628
11,P133,Negeri Sembilan,Tampin,Dato',Shaziman Bin Abu Mansor,,male,bumiputera,BN - UMNO,,,,,811
11,P177,Sabah,Beaufort,Dato' Hajah,Azizah Binti Datuk Seri Panglima Hj. Mohd. Dun,,female,bumiputera,BN - UMNO,,,,,157
11,P037,Terengganu,Marang,Datuk,Abdul Rahman Bin Bakar,,male,bumiputera,BN - UMNO,,,,,49
11,P025,Kelantan,Bachok,Dato' Dr.,Awang Adek Bin Hussin,,male,bumiputera,BN - UMNO,,,,,148
11,P213,Sarawak,Selangau,Tuan,Joseph Entulu Belaun,,male,bumiputera,BN - PRS,,,,,382
11,P006,Kedah,Kubang Pasu,Dato',Mohd. Johari Bin Baharom,,male,bumiputera,BN - UMNO,,,,,605
11,P134,Melaka,Masjid Tanah,Datuk Wira,Abu Seman Bin Haji Yusop,,male,bumiputera,BN - UMNO,,,,,90
11,P047,Pulau Pinang,Nibong Tebal,Dato' Haji,Zainal Abidin Bin Haji Osman,,male,bumiputera,BN - UMNO,,,,,980
3,P036,Pulau Pinang,Tanjong,Dr.,Lim Chong Eu,,male,chinese,Gerakan,,,,,460
11,P089,Pahang,Bentong,Dato',Liow Tiong Lai,,male,chinese,BN - MCA,,,,,481
11,P016,Kedah,Baling,Dato' Dr.,Mashitah Binti Ibrahim,,female,bumiputera,BN - UMNO,,,,,514
11,P053,Pulau Pinang,Balik Pulau,Dato' Seri Dr.,Hilmi Bin Yahaya,,male,bumiputera,BN - UMNO,,,,,317
11,P140,Johor,Segamat,Dr.,S. Subramaniam,,male,indian,BN - MIC,,,,,770
11,P196,Sarawak,Stampin,Dato',Yong Khoon Seng,,male,chinese,BN - SUPP,,,,,967
11,P110,Selangor,Klang,Datin Paduka Dr.,Tan Yee Kew,,female,chinese,BN - MCA,,,,,876
11,P040,Terengganu,Kemaman,Tuan,Ahmad Shabery Bin Cheek.,,male,bumiputera,BN - UMNO,,,,,113
11,P201,Sarawak,Batang Lupar,Datuk Hajah,Rohani Binti Haji Abd. Karim,,female,bumiputera,BN - PBB,,,,,758
11,P029,Kelantan,Machang,Dato' Paduka,Sazmi Bin Miah,,male,bumiputera,BN - UMNO,,,,,792
11,P109,Selangor,Kapar,Puan,Komala Devi A/P Perumal,,female,indian,BN - MIC,,,,,425
11,P106,Selangor,Petaling Jaya Utara,Datin Paduka,Chew Mei Fun,,female,chinese,BN - MCA,,,,,203
11,P137,Melaka,Bukit Katil,Datuk Dr.,Mohd. Ruddin Bin Ab. Ghani,,male,bumiputera,BN - UMNO,,,,,611
11,P152,Johor,Kluang,Tuan,Hoo Seong Chang,,male,chinese,BN - MCA,,,,,323
11,P116,WP Kuala Lumpur,Wangsa Maju,Tuan,Yew Teong Look,,male,chinese,BN - MCA,,,,,964
11,P155,Johor,Tenggara,Datuk Dr.,Adham Bin Baba,,male,bumiputera,BN - UMNO,,,,,95
11,P008,Kedah,Pokok Sena,Dato' Paduka Haji,Abdul Rahman Bin Ibrahim,,male,bumiputera,BN - UMNO,,,,,53
3,P032,Pulau Pinang,Seberang Tengah,Tuan,Mustapha Bin Hussain,,male,bumiputera,Gerakan,,,,,649
11,P111,Selangor,Kota Raja,Tuan,S.A. Vigneswaran,,male,indian,BN - MIC,,,,,771
11,P093,Selangor,Sungai Besar,Puan,Noriah Binti Kasnon,,female,bumiputera,BN - UMNO,,,,,680
11,P188,Sabah,Silam,Datuk Haji,Samsu Baharun Bin Haji Abd. Rahman,,male,bumiputera,BN - UMNO,,,,,785
11,P038,Terengganu,Hulu Terengganu,Dato',Tengku Putera Tengku Awang,,male,bumiputera,BN - UMNO,,,,,880
11,P015,Kedah,Sungai Petani,Dato',Mahadzir Bin Mohd. Khir,,male,bumiputera,BN - UMNO,,,,,499
11,P010,Kedah,Kuala Kedah,Tuan,Hashim Bin Jahaya,,male,bumiputera,BN - UMNO,,,,,303
11,P036,Terengganu,Kuala Terengganu,Dato',Razali Bin Ismail,,male,bumiputera,BN - UMNO,,,,,750
11,P087,Pahang,Kuala Krau,Tuan Haji,Ismail Bin Haji Mohamed Said,,male,bumiputera,BN - UMNO,,,,,353
11,P161,Johor,Pulai,Datuk,Nur Jazlan Bin Mohamed,,male,bumiputera,BN - UMNO,,,,,682
11,P034,Terengganu,Setiu,Tuan,Mohd Yusop Bin Majid,,male,bumiputera,BN - UMNO,,,,,591
11,P092,Selangor,Sabak Bernam,Dato' Haji,Mat Yasir Bin Haji Ikhsan,,male,bumiputera,BN - UMNO,,,,,517
11,P004,Kedah,Langkawi,Dato' Paduka,Abu Bakar Bin Taib,,male,bumiputera,BN - UMNO,,,,,85
11,P032,Kelantan,Gua Musang,Tengku,Razaleigh Hamzah,,male,bumiputera,BN - UMNO,,,,,748
11,P197,Sarawak,Kota Samarahan,Pehin Sri Tan Sri (Dr.) Haji,Abdul Taib Bin Mahmud,,male,bumiputera,BN - PBB,,,,,69
11,P145,Johor,Bakri,Dato',Chua Jui Meng,,male,chinese,BN - MCA,,,,,223
11,P180,Sabah,Keningau,Datuk Seri Panglima,Joseph Pairin Kitingan,,male,bumiputera,BN - PBS,,,,,384
11,P071,Perak,Gopeng,Tan Sri Dato' Seri Dr.,Ting Chew Peh,,male,chinese,BN - MCA,,,,,893
11,P207,Sarawak,Sarikei,Tan Sri Datuk Seri,Law Hieng Ding,,male,chinese,BN - SUPP,,,,,436
11,P084,Pahang,Paya Besar,Dato' Seri Dr.,Siti Zaharah Binti Sulaiman,,female,bumiputera,BN - UMNO,,,,,819
11,P057,Perak,Parit Buntar,Brig. Jen (B) Dato' Seri,Abdul Hamid Bin Ngah @ Hj. Zainal Abidin,,male,bumiputera,BN - UMNO,,,,,28
11,P169,Sabah,Kota Belud,Datuk Seri Panglima,Mohd. Salleh Bin Tun Said,,male,bumiputera,BN - UMNO,,,,,614
3,P043,Perak,Larut Selatan,Tuan,Ng Hoe Hun,,male,chinese,Gerakan,,,,,662
11,P077,Perak,Tanjong Malim,Dato',Loke Yuen Yow,,male,chinese,BN - MCA,,,,,486
3,P035,Pulau Pinang,Pulau Pinang Selatan,Tuan,Thomas Gabriel Selvaraj,,male,indian,Gerakan,,,,,884
11,P009,Kedah,Alor Setar,Dato',Chor Chee Heung,,male,chinese,BN - MCA,,,,,219
11,P017,Kedah,Padang Serai,Dato',Lim Bee Kau,,female,chinese,BN - MCA,,,,,458
11,P102,Selangor,Serdang,Dato',Yap Pian Hon,,male,chinese,BN - MCA,,,,,955
11,P193,Sarawak,Santubong,Datuk Dr. Haji,Wan Junaidi Bin Tuanku Jaafar,,male,bumiputera,BN - PBB,,,,,926
11,P160,Johor,Johor Bahru,Dato',Shahrir Bin Samad,,male,bumiputera,BN - UMNO,,,,,805
11,P218,Sarawak,Baram,Dato',Jacob Dungau Sagan,,male,bumiputera,BN - SPDP,,,,,360
11,P202,Sarawak,Sri Aman,Tuan,Jimmy Donald,,male,chinese,BN - PRS,,,,,376
11,P070,Perak,Kampar,Tan Sri Dato',Hew See Tong,,male,chinese,BN - MCA,,,,,315
11,P203,Sarawak,Lubok Antu,Tuan,Jawah Anak Gerang,,male,bumiputera,BN - PRS,,,,,371
11,P199,Sarawak,Serian,Datuk,Richard Riot Anak Jaem,,male,bumiputera,BN - SUPP,,,,,754
11,P215,Sarawak,Hulu Rajang,Tuan,Billy Abit Joo,,male,bumiputera,BN - PRS,,,,,173
11,P210,Sarawak,Lanang,Datuk,Tiong Thai King,,male,chinese,BN - SUPP,,,,,897
11,P088,Pahang,Temerloh,Dato',Mohd. Sarit Bin Haji Yusoh,,male,bumiputera,BN - UMNO,,,,,615
11,P172,Sabah,Kota Kinabalu,Datuk Dr.,Yee Moh Chai,,male,chinese,BN - PBS,,,,,957
11,P167,Sabah,Kudat,Datuk,Abdul Rahim Bin Bakri,,male,bumiputera,BN - UMNO,,,,,45
11,P183,Sabah,Beluran,Datuk,Ronald Kiandee,,male,bumiputera,BN - UMNO,,,,,759
11,P216,Sarawak,Bintulu,Datuk Seri,Tiong King Sing,,male,chinese,BN - SPDP,,,,,896
11,P214,Sarawak,Kapit,Tuan,Alexander Nanta Linggi,,male,bumiputera,BN - PBB,,,,,126
11,P107,Selangor,Subang,Tan Sri Dato' Dr.,K.S. Nijhar,,male,indian,BN - MIC,,,,,397
11,P130,Negeri Sembilan,Rasah,Dato',Goh Siow Huat,,male,chinese,BN - MCA,,,,,280
11,P149,Johor,Sri Gading,Datuk Haji,Mohamad Bin Haji Aziz,,male,bumiputera,BN - UMNO,,,,,528
11,P187,Sabah,Kinabatangan,Datuk,Bung Moktar Bin Radin,,male,bumiputera,BN - UMNO,,,,,177
11,P056,Perak,Larut,Dato',Raja Ahmad Zainuddin Bin Raja Haji Omar,,male,bumiputera,BN - UMNO,,,,,736
11,P173,Sabah,Putatan,Datuk Dr.,Makin @ Marcus Mojigoh,,male,bumiputera,BN - UPKO,,,,,506
11,P171,Sabah,Sepanggar,Tuan,Eric E. Majimbun,,male,bumiputera,BN - SAPP,,,,,248
11,P209,Sarawak,Kanowit,Tuan,Aaron Ago Anak Dagang,,male,bumiputera,BN - PRS,,,,,3
11,P205,Sarawak,Saratok,Tuan,Jelaing Anak Mersat,,male,bumiputera,BN - SPDP,,,,,374
11,P194,Sarawak,Petra Jaya,Tuan,Fadillah Bin Yusof,,male,bumiputera,BN - PBB,,,,,249
11,P104,Selangor,Kelana Jaya,Tuan,Loh Seng Kok,,male,chinese,BN - MCA,,,,,485
11,P170,Sabah,Tuaran,Datuk,Madius Bin Tangau,,male,bumiputera,BN - UPKO,,,,,496
11,P219,Sarawak,Bukit Mas,Tuan,Henry Sum Agong,,male,bumiputera,BN - PBB,,,,,313
11,P184,Sabah,Libaran,Datuk,Juslie Bin Ajirol,,male,bumiputera,BN - UMNO,,,,,391
11,P190,Sabah,Tawau,Tuan,Shim Paw Fatt,,male,chinese,BN - SAPP,,,,,812
11,P198,Sarawak,Mambong,Dato' Dr.,James Dawos Mamit,,male,bumiputera,BN - PBB,,,,,364
11,P166,WP Labuan,Labuan,Dato' Haji,Suhaili Bin Abdul Rahman,,male,bumiputera,BN - UMNO,,,,,829
11,P139,Melaka,Jasin,Datuk Haji,Mohd. Said Bin Haji Yusof,,male,bumiputera,BN - UMNO,,,,,612
11,P206,Sarawak,Kuala Rajang,Datuk Haji,Abdul Wahab Bin Haji Dolah,,male,bumiputera,BN - PBB,,,,,70
11,P031,Kelantan,Kuala Krai,Datuk Haji,Mohamed Razali Bin Haji Che Mamat,,male,bumiputera,BN - UMNO,,,,,564
11,P090,Pahang,Bera,Dato',Ismail Sabri Bin Yaakob,,male,bumiputera,BN - UMNO,,,,,358
11,P086,Pahang,Maran,Dato' Haji,Ismail Bin Haji Abd. Muttalib,,male,bumiputera,BN - UMNO,,,,,352
11,P027,Kelantan,Tanah Merah,Ir.,Shaari Bin Hassan,,male,bumiputera,BN - UMNO,,,,,799
11,P013,Kedah,Sik,Dato' Dr.,Wan Azmi Bin Ariffin,,male,bumiputera,BN - UMNO,,,,,921
11,P147,Johor,Parit Sulong,Tuan,Syed Hood Bin Syed Edros Alhaj,,male,bumiputera,BN - UMNO,,,,,846
11,P003,Perlis,Arau,Dato' Seri Diraja,Syed Razlan Ibni Syed Putra Jamalullail,,male,bumiputera,BN - UMNO,,,,,850
11,P012,Kedah,Jerai,Dato' Paduka Haji,Badruddin Bin Amiruldin,,male,bumiputera,BN - UMNO,,,,,160
11,P039,Terengganu,Dungun,Datuk Haji,Rosli Bin Mat Hasan,,male,bumiputera,BN - UMNO,,,,,760
11,P175,Sabah,Papar,Puan,Rosnah Binti Abdul Rashid Shirlin,,female,bumiputera,BN - UMNO,,,,,761
11,P191,Sabah,Kalabakan,Datuk Haji,Abdul Ghapur Bin Haji Salleh,,male,bumiputera,BN - UMNO,,,,,23
11,P119,WP Kuala Lumpur,Titiwangsa,Datuk,Astaman Bin Abdul Azizz,,male,bumiputera,BN - UMNO,,,,,146
11,P158,Johor,Tebrau,Tuan,Teng Boon Soon,,male,chinese,BN - MCA,,,,,878
11,P162,Johor,Gelang Patah,Puan,Tan Ah Eng,,female,chinese,BN - MCA,,,,,858
11,P164,Johor,Pontian,Datuk Ir.,Hasni Bin Haji Mohammad,,male,bumiputera,BN - UMNO,,,,,306
11,P129,Negeri Sembilan,Kuala Pilah,Dato' Haji,Hasan Bin Malek,,male,bumiputera,BN - UMNO,,,,,298
11,P035,Terengganu,Kuala Nerus,Tuan,Che Azmi Bin Hj. A. Rahman,,male,bumiputera,BN - UMNO,,,,,193
11,P099,Selangor,Ampang,Dr.,Rozaidah Binti Talib,,female,bumiputera,BN - UMNO,,,,,762
11,P146,Johor,Muar,Tuan,Razali Bin Haji Ibrahim,,male,bumiputera,BN - UMNO,,,,,749
11,P096,Selangor,Kuala Selangor,Tuan,Mohd. Daud Bin Haji Tarihep,,male,bumiputera,BN - UMNO,,,,,601
11,P082,Pahang,Indera Mahkota,Dato',Wan Adnan Bin Wan Mamat,,male,bumiputera,BN - UMNO,,,,,918
11,P182,Sabah,Pensiangan,Tuan,Bernard S. Maraat @ Ben,,male,bumiputera,BN - PBRS,,,,,171
11,P181,Sabah,Tenom,Tuan,Raime Unggi,,male,bumiputera,BN - UMNO,,,,,734
